DATA LENGTH(steps) :
1245
STEP LENGTH(sec) :
0.010000

PCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY
0.628537     0.985921     -0.021959    -0.012360    0.165305     0.219039     -0.223228    -0.541916    0.550492     -1.516159    0.143762     0.196834     0.603853     -0.632029    -0.784482    -0.223518   
0.628717     0.985637     -0.022398    -0.009201    0.167136     0.220542     -0.233030    -0.540123    0.544762     -1.544290    0.140924     0.201811     0.610024     -0.627299    -0.791434    -0.221220   
0.628894     0.985356     -0.022871    -0.005904    0.168866     0.222093     -0.243184    -0.538134    0.539711     -1.571720    0.138016     0.206455     0.615997     -0.622794    -0.798272    -0.218985   
0.629068     0.985078     -0.023379    -0.002493    0.170493     0.223702     -0.253653    -0.535953    0.535359     -1.598293    0.135105     0.210733     0.621735     -0.618514    -0.804915    -0.216819   
0.629237     0.984804     -0.023916    0.001010     0.172013     0.225378     -0.264392    -0.533588    0.531711     -1.623864    0.132269     0.214614     0.627205     -0.614464    -0.811294    -0.214727   
0.629399     0.984532     -0.024482    0.004581     0.173427     0.227128     -0.275355    -0.531048    0.528775     -1.648305    0.129576     0.218064     0.632377     -0.610657    -0.817341    -0.212719   
0.629553     0.984263     -0.025068    0.008195     0.174731     0.228956     -0.286486    -0.528347    0.526540     -1.671504    0.127090     0.221056     0.637230     -0.607113    -0.822994    -0.210808   
0.629697     0.983998     -0.025675    0.011828     0.175925     0.230863     -0.297735    -0.525506    0.525001     -1.693361    0.124866     0.223562     0.641743     -0.603856    -0.828204    -0.209004   
0.629830     0.983737     -0.026296    0.015455     0.177008     0.232849     -0.309038    -0.522545    0.524135     -1.713789    0.122946     0.225559     0.645903     -0.600915    -0.832923    -0.207317   
0.629951     0.983481     -0.026924    0.019053     0.177980     0.234910     -0.320336    -0.519488    0.523918     -1.732712    0.121354     0.227030     0.649703     -0.598321    -0.837117    -0.205754   
0.630057     0.983232     -0.027560    0.022598     0.178841     0.237040     -0.331564    -0.516362    0.524316     -1.750069    0.120102     0.227962     0.653135     -0.596103    -0.840759    -0.204321   
0.630149     0.982991     -0.028194    0.026069     0.179593     0.239230     -0.342657    -0.513193    0.525293     -1.765801    0.119186     0.228347     0.656202     -0.594294    -0.843830    -0.203021   
0.630224     0.982760     -0.028823    0.029445     0.180234     0.241474     -0.353547    -0.510009    0.526808     -1.779862    0.118596     0.228186     0.658905     -0.592918    -0.846320    -0.201858   
0.630283     0.982541     -0.029444    0.032705     0.180767     0.243757     -0.364169    -0.506837    0.528814     -1.792217    0.118303     0.227485     0.661253     -0.592000    -0.848230    -0.200829   
0.630325     0.982335     -0.030049    0.035833     0.181193     0.246068     -0.374453    -0.503698    0.531263     -1.802833    0.118287     0.226258     0.663253     -0.591558    -0.849564    -0.199935   
0.630350     0.982145     -0.030636    0.038812     0.181512     0.248392     -0.384337    -0.500619    0.534108     -1.811687    0.118522     0.224525     0.664918     -0.591602    -0.850339    -0.199173   
0.630357     0.981972     -0.031201    0.041627     0.181727     0.250714     -0.393754    -0.497611    0.537301     -1.818767    0.118990     0.222315     0.666263     -0.592138    -0.850580    -0.198543   
0.630348     0.981819     -0.031740    0.044265     0.181838     0.253020     -0.402643    -0.494690    0.540795     -1.824060    0.119674     0.219663     0.667302     -0.593160    -0.850315    -0.198044   
0.630321     0.981687     -0.032251    0.046715     0.181846     0.255292     -0.410947    -0.491862    0.544545     -1.827566    0.120566     0.216611     0.668054     -0.594658    -0.849586    -0.197677   
0.630278     0.981578     -0.032730    0.048969     0.181754     0.257514     -0.418610    -0.489131    0.548509     -1.829284    0.121661     0.213204     0.668536     -0.596608    -0.848436    -0.197439   
0.630220     0.981495     -0.033177    0.051018     0.181562     0.259667     -0.425584    -0.486492    0.552647     -1.829222    0.122957     0.209496     0.668771     -0.598982    -0.846917    -0.197331   
0.630148     0.981437     -0.033589    0.052858     0.181271     0.261737     -0.431824    -0.483941    0.556928     -1.827387    0.124457     0.205543     0.668778     -0.601738    -0.845086    -0.197353   
0.630062     0.981407     -0.033966    0.054484     0.180884     0.263705     -0.437295    -0.481467    0.561317     -1.823792    0.126164     0.201404     0.668578     -0.604830    -0.843001    -0.197501   
0.629965     0.981404     -0.034310    0.055895     0.180400     0.265557     -0.441962    -0.479054    0.565787     -1.818456    0.128078     0.197139     0.668195     -0.608198    -0.840724    -0.197771   
0.629857     0.981431     -0.034619    0.057090     0.179822     0.267276     -0.445802    -0.476686    0.570312     -1.811395    0.130208     0.192811     0.667647     -0.611779    -0.838317    -0.198157   
0.629740     0.981486     -0.034897    0.058072     0.179150     0.268848     -0.448796    -0.474343    0.574870     -1.802635    0.132557     0.188478     0.666958     -0.615500    -0.835840    -0.198651   
0.629616     0.981571     -0.035144    0.058842     0.178386     0.270257     -0.450934    -0.472006    0.579442     -1.792203    0.135131     0.184200     0.666146     -0.619281    -0.833351    -0.199246   
0.629485     0.981684     -0.035364    0.059406     0.177532     0.271491     -0.452212    -0.469653    0.584010     -1.780130    0.137946     0.180032     0.665229     -0.623038    -0.830902    -0.199932   
0.629350     0.981825     -0.035560    0.059770     0.176589     0.272539     -0.452634    -0.467266    0.588555     -1.766460    0.141014     0.176023     0.664224     -0.626682    -0.828539    -0.200701   
0.629213     0.981992     -0.035737    0.059940     0.175559     0.273388     -0.452209    -0.464823    0.593063     -1.751230    0.144359     0.172218     0.663142     -0.630123    -0.826297    -0.201545   
0.629074     0.982186     -0.035897    0.059926     0.174443     0.274032     -0.450956    -0.462307    0.597519     -1.734490    0.148009     0.168653     0.661993     -0.633266    -0.824202    -0.202458   
0.628935     0.982405     -0.036045    0.059736     0.173244     0.274459     -0.448900    -0.459702    0.601906     -1.716290    0.151990     0.165359     0.660781     -0.636015    -0.822269    -0.203434   
0.628797     0.982646     -0.036186    0.059382     0.171963     0.274665     -0.446068    -0.456991    0.606203     -1.696683    0.156327     0.162358     0.659510     -0.638277    -0.820500    -0.204463   
0.628663     0.982908     -0.036324    0.058874     0.170603     0.274643     -0.442499    -0.454162    0.610394     -1.675723    0.161045     0.159658     0.658171     -0.639957    -0.818875    -0.205535   
0.628532     0.983190     -0.036464    0.058226     0.169167     0.274389     -0.438234    -0.451203    0.614458     -1.653461    0.166157     0.157266     0.656756     -0.640963    -0.817370    -0.206631   
0.628407     0.983489     -0.036610    0.057448     0.167656     0.273901     -0.433319    -0.448104    0.618367     -1.629945    0.171672     0.155174     0.655253     -0.641207    -0.815938    -0.207726   
0.628289     0.983804     -0.036765    0.056554     0.166073     0.273175     -0.427806    -0.444857    0.622096     -1.605225    0.177581     0.153366     0.653642     -0.640605    -0.814518    -0.208785   
0.628179     0.984131     -0.036934    0.055557     0.164422     0.272211     -0.421749    -0.441455    0.625616     -1.579336    0.183869     0.151819     0.651903     -0.639079    -0.813040    -0.209761   
0.628077     0.984471     -0.037119    0.054469     0.162705     0.271008     -0.415205    -0.437891    0.628895     -1.552318    0.190504     0.150500     0.650011     -0.636560    -0.811417    -0.210600   
0.627985     0.984819     -0.037323    0.053303     0.160925     0.269568     -0.408233    -0.434163    0.631898     -1.524199    0.197439     0.149369     0.647942     -0.632993    -0.809556    -0.211235   
0.627904     0.985175     -0.037550    0.052072     0.159086     0.267892     -0.400893    -0.430268    0.634591     -1.495002    0.204623     0.148382     0.645671     -0.628329    -0.807358    -0.211595   
0.627833     0.985537     -0.037799    0.050787     0.157192     0.265981     -0.393243    -0.426204    0.636938     -1.464749    0.211996     0.147487     0.643175     -0.622540    -0.804718    -0.211604   
0.627776     0.985902     -0.038075    0.049458     0.155245     0.263837     -0.385342    -0.421973    0.638903     -1.433455    0.219484     0.146629     0.640434     -0.615607    -0.801534    -0.211181   
0.627730     0.986270     -0.038375    0.048096     0.153250     0.261465     -0.377244    -0.417577    0.640448     -1.401140    0.227005     0.145750     0.637431     -0.607532    -0.797704    -0.210249   
0.627698     0.986639     -0.038703    0.046711     0.151210     0.258869     -0.368997    -0.413023    0.641537     -1.367818    0.234484     0.144790     0.634159     -0.598332    -0.793138    -0.208730   
0.627680     0.987007     -0.039058    0.045311     0.149129     0.256051     -0.360647    -0.408321    0.642136     -1.333515    0.241827     0.143693     0.630613     -0.588041    -0.787751    -0.206558   
0.627675     0.987373     -0.039439    0.043903     0.147012     0.253018     -0.352229    -0.403486    0.642207     -1.298260    0.248948     0.142397     0.626797     -0.576713    -0.781472    -0.203675   
0.627685     0.987736     -0.039847    0.042495     0.144861     0.249775     -0.343775    -0.398537    0.641720     -1.262095    0.255749     0.140852     0.622723     -0.564411    -0.774251    -0.200037   
0.627709     0.988094     -0.040281    0.041093     0.142682     0.246328     -0.335306    -0.393500    0.640641     -1.225078    0.262133     0.139006     0.618412     -0.551220    -0.766051    -0.195617   
0.627746     0.988449     -0.040738    0.039702     0.140477     0.242686     -0.326835    -0.388408    0.638939     -1.187281    0.268000     0.136815     0.613889     -0.537235    -0.756856    -0.190402   
0.627798     0.988797     -0.041219    0.038325     0.138250     0.238855     -0.318367    -0.383302    0.636585     -1.148802    0.273250     0.134242     0.609191     -0.522563    -0.746674    -0.184400   
0.627863     0.989139     -0.041720    0.036968     0.136006     0.234843     -0.309898    -0.378229    0.633556     -1.109756    0.277775     0.131262     0.604362     -0.507322    -0.735537    -0.177634   
0.627940     0.989474     -0.042240    0.035633     0.133746     0.230662     -0.301412    -0.373245    0.629823     -1.070287    0.281463     0.127853     0.599448     -0.491641    -0.723498    -0.170152   
0.628030     0.989801     -0.042776    0.034324     0.131473     0.226321     -0.292891    -0.368415    0.625372     -1.030560    0.284210     0.124009     0.594503     -0.475652    -0.710636    -0.162013   
0.628131     0.990122     -0.043326    0.033042     0.129190     0.221830     -0.284307    -0.363807    0.620194     -0.990764    0.285907     0.119732     0.589586     -0.459500    -0.697049    -0.153291   
0.628243     0.990434     -0.043888    0.031790     0.126898     0.217205     -0.275623    -0.359496    0.614284     -0.951110    0.286454     0.115035     0.584755     -0.443329    -0.682858    -0.144076   
0.628362     0.990739     -0.044458    0.030570     0.124598     0.212455     -0.266803    -0.355563    0.607659     -0.911825    0.285756     0.109943     0.580074     -0.427297    -0.668206    -0.134464   
0.628490     0.991037     -0.045032    0.029383     0.122290     0.207598     -0.257802    -0.352087    0.600343     -0.873151    0.283730     0.104489     0.575602     -0.411558    -0.653246    -0.124556   
0.628622     0.991327     -0.045607    0.028232     0.119974     0.202650     -0.248574    -0.349146    0.592374     -0.835333    0.280313     0.098716     0.571401     -0.396278    -0.638153    -0.114456   
0.628759     0.991610     -0.046179    0.027118     0.117649     0.197626     -0.239076    -0.346818    0.583819     -0.798615    0.275456     0.092678     0.567525     -0.381619    -0.623103    -0.104264   
0.628896     0.991887     -0.046744    0.026041     0.115311     0.192546     -0.229262    -0.345171    0.574759     -0.763239    0.269134     0.086430     0.564027     -0.367746    -0.608285    -0.094077   
0.629034     0.992158     -0.047297    0.025004     0.112959     0.187428     -0.219092    -0.344263    0.565295     -0.729425    0.261357     0.080037     0.560951     -0.354819    -0.593884    -0.083982   
0.629168     0.992424     -0.047834    0.024008     0.110588     0.182293     -0.208530    -0.344140    0.555542     -0.697380    0.252167     0.073564     0.558337     -0.342991    -0.580085    -0.074062   
0.629297     0.992686     -0.048350    0.023053     0.108194     0.177161     -0.197548    -0.344834    0.545634     -0.667281    0.241656     0.067078     0.556215     -0.332401    -0.567062    -0.064390   
0.629418     0.992944     -0.048840    0.022141     0.105772     0.172053     -0.186123    -0.346357    0.535707     -0.639282    0.229955     0.060645     0.554606     -0.323164    -0.554984    -0.055037   
